,Word,Occurences
12171,уводит,1
12172,будто,1
12173,христианский,1
12174,взмахами,1
12175,тысячи,1
12176,крестит,1
12177,спины,1
12178,зная,1
12179,именам,1
12180,волчонок,1
12181,зайку,1
12182,приехал,1
12183,волка,1
12184,спасать,1
12185,воет,1
12186,порода,1
12187,родства,1
12188,зверье,1
12189,ушами,1
12190,разводит,1
12191,мол,1
12192,чудеса,1
12193,слишком,1
12194,короток,1
12195,шаг,1
12196,уродства,1
12197,естества,1
12198,горсткой,1
12199,ладонях,1
12200,нагими,1
12201,лежим,1
12202,своих,1
12203,кукольных,1
12204,тельцах,1
12205,пряча,1
12206,большие,1
12207,тем,1
12208,временем,1
12209,кто-то,1
12210,беззвучный,1
12211,переводит,1
12212,шуме,1
12213,эпохи,1
12214,слышных,1
12215,едва,1
12216,розовеет,1
12217,припухлость,1
12218,шпили,1
12219,коленей,1
12220,дрожат,1
12221,падает,1
12222,бумажный,1
12223,рвется,1
12224,ковчег,1
12225,выпадает,1
12226,девятого,1
12227,этажа,1
12228,августа,1
12229,шпарка,1
12230,райський,1
12231,витончено-вузька,1
12232,захлинеться,1
12233,гукає,1
12234,глухим,1
12235,рядном,1
12236,укрив,1
12237,напівсні,1
12238,боліт,1
12239,загадала,1
12240,тривав,1
12241,(вигнання,1
12242,description)повертайся,1
12243,іра,1
12244,цілик,1
12245,тутпомерли,1
12246,хвилину,1
12247,померла,1
12248,коза,1
12249,кішки,1
12250,вдома),1
12251,розвалилась,1
12252,сарай,1
12253,руїною,1
12254,зверху,1
12255,присипало,1
12256,розвалились,1
12257,бабою,1
12258,оля,1
12259,вагітною,1
12260,п’яний,1
12261,соня,1
12262,рочки,1
12263,обірвав,1
12264,жовте,1
12265,поховав,1
12266,бабу,1
12267,олю,1
12268,соню,1
12269,чернівціза,1
12270,спробу,1
12271,впливом,1
12272,темою,1
12273,завдячую,1
12274,місячна,1
12275,незворотній,1
12276,кольє,1
12277,пригадують,1
12278,важкість,1
12279,перснів,1
12280,візерунки,1
12281,камеї,1
12282,найкоштовніша,1
12283,отримала,1
12284,віртуозні,1
12285,переклади,1
12286,цикута,1
12287,iди,1
12288,мерщiй…,1
12289,зеленi,1
12290,постоли,1
12291,взута,1
12292,з-пiд,1
12293,вiй,1
12294,причаститися,1
12295,пройдешся,1
12296,язицi,1
12297,спроквола,1
12298,затягти,1
12299,безсмертя,1
12300,снять,1
12301,знавцi,1
12302,любовi,1
12303,достоту,1
12304,впертi,1
12305,допоможуть,1
12306,асклепiй,1
12307,сократ,1
12308,надiслав,1
12309,собi,1
12310,дметься,1
12311,останнiй,1
12312,дзеркальної,1
12313,нiмої,1
12314,амальгами,1
12315,рецензію,1
12316,уклали,1
12317,коцарев,1
12318,юлія,1
12319,стахівська,1
12320,антологію,1
12321,авангардна,1
12322,побувала,1
12323,батьківських,1
12324,зборах,1
12325,запишалася,1
12326,хвалили,1
12327,вів,1
12328,лінійку,1
12329,дзвоника,1
12330,класний,1
12331,презентаційний,1
12332,ролик,1
12333,пропоную,1
12334,участь,1
12335,флешмобі,1
12336,хороші,1
12337,залучати,1
12338,учасники,1
12339,марат,1
12340,береги,1
12341,батьківські,1
12342,жадана,1
12343,угорської,1
12344,та-дам,1
12345,зникли,1
12346,неспокійне,1
12347,пагіння,1
12348,вистромлювалися,1
12349,дірок,1
12350,шпарин,1
12351,візочків,1
12352,бігуни,1
12353,добігли,1
12354,паркові,1
12355,згустились,1
12356,раптово,1
12357,схованки,1
12358,заростях,1
12359,ялівцю,1
12360,хвора,1
12361,водянку,1
12362,хирлявий,1
12363,скелетик,1
12364,притулку,1
12365,наррентурм,1
12366,запитав,1
12367,наляканий,1
12368,мовити,1
12369,зауваження,1
12370,вдячний)зелена,1
12371,вішаку,1
12372,молодої,1
12373,ящірки,1
12374,вишневого,1
12375,жакету,1
12376,светру,1
12377,зелена-зелена,1
12378,подивився,1
12379,бува,1
12380,пролітає,1
12381,тьху,1
12382,кар-кар-кар,1
12383,пожовкла,1
12384,облетіла,1
12385,униз,1
12386,зібгав,1
12387,граблями,1
12388,купку,1
12389,підпалив,1
12390,львів,1
12391,горіх,1
12392,чилим,1
12393,готичним,1
12394,пазуром,1
12395,різьбить,1
12396,течію,1
12397,заростає,1
12398,іллю,1
12399,прямує,1
12400,відмиває,1
12401,судомить,1
12402,прихились,1
12403,болітигусінь,1
12404,змерзли,1
12405,звузилися,1
12406,злітає,1
12407,обручка,1
12408,цокає,1
12409,листочки,1
12410,проповзає,1
12411,танкова,1
12412,дочки,1
12413,наказують,1
12414,розвернути,1
12415,оплесків,1
12416,вдивляються,1
12417,паспорт,1
12418,мацають,1
12419,мозолисті,1
12420,мозоль,1
12421,вказівному,1
12422,снайперської,1
12423,курва-жінка,1
12424,роздягають,1
12425,розлягаються,1
12426,злягаються,1
12427,лаються,1
12428,число),1
12429,халатах,1
12430,колір),1
12431,кросівках,1
12432,взуття),1
12433,розпатлану,1
12434,зігнулась,1
12435,мамину,1
12436,обручку,1
12437,ховає,1
12438,кістку,1
12439,дожирає,1
12440,київугщо,1
12441,тривожній,1
12442,склала,1
12443,тривожну,1
12444,відчувала,1
12445,пронизливої,1
12446,похапцем,1
12447,надолужую,1
12448,візьму,1
12449,щітку,1
12450,дірку,1
12451,ягідні,1
12452,любельщина,1
12453,сибір,1
12454,зіткнення,1
12455,львові,1
12456,скручене,1
12457,пістрявим,1
12458,пружинить,1
12459,вживлене,1
12460,випадають,1
12461,діряві,1
12462,обірветься,1
12463,декілька,1
12464,фотографій,1
12465,розрізняти,1
12466,ліки,1
12467,ксерокопії,1
12468,документів,1
12469,кишенькове,1
12470,рок-н-рол,1
12471,лишило,1
12472,високу,1
12473,минало,1
12474,летіла,1
12475,зберігали,1
12476,плащаницю,1
12477,обгортала,1
12478,сорочки,1
12479,перебирала,1
12480,збереглося,1
12481,торкалась,1
12482,перебирав,1
12483,перечитану,1
12484,бібліотеку,1
12485,окремими,1
12486,сторінками,1
12487,одиноку,1
12488,теплу,1
12489,порожніми,1
12490,дихала,1
12491,охоплять,1
12492,западе,1
12493,зневіру,1
12494,втомиться,1
12495,відступиться,1
12496,вивішу,1
12497,темну,1
12498,дивуються,1
12499,ліків,1
12500,виходу,1
12501,гострих,1
12502,ліктів,1
12503,вигадав,1
12504,німіє,1
12505,відступатись,1
12506,падати,1
12507,вирвеш,1
12508,забереш,1
12509,вантажу,1
12510,нормальних,1
12511,синтаксис,1
12512,рятував,1
12513,застарів,1
12514,повіривши,1
12515,зупиняв,1
12516,спробую,1
12517,зіпсую,1
12518,досягну,1
12519,мети,1
12520,подумай,1
12521,відмовився,1
12522,листів,1
12523,змиритися,1
12524,zhadanні-ні,1
12525,туфель,1
12526,дев’ять,1
12527,спідниць,1
12528,сяду,1
12529,дзеркалом,1
12530,(воно,1
12531,завішене,1
12532,рядном),1
12533,чичиркну,1
12534,обгорить,1
12535,наслиню,1
12536,намалюю,1
12537,брів,1
12538,ні-ні,1
12539,розкладаннядорогі,1
12540,невеликий,1
12541,прикріплюємо,1
12542,унизу,1
12543,жадантой,1
12544,стягає,1
12545,піжаму,1
12546,листкове,1
12547,уранці,1
12548,розгортає,1
12549,млинці,1
12550,ушестеро,1
12551,розкриту,1
12552,описові,1
12553,конструкції,1
12554,скручуючи,1
12555,самокрутки,1
12556,ювілею,1
12557,прощавай,1
12558,немита,1
12559,пихи,1
12560,рабів,1
12561,мундирнії,1
12562,блакити,1
12563,люде,1
12564,вірний,1
12565,укриюсь,1
12566,мармиз,1
12567,всевидючого,1
12568,нащулених,1
12569,повскрізь,1
12570,самотнєє,1
12571,вітрило,1
12572,лине,1
12573,серпанку,1
12574,голубім,1
12575,шука,1
12576,кинуло,1
12577,гуляє,1
12578,щогла,1
12579,гнеться,1
12580,скрипить,1
12581,струми,1
12582,ясніш,1
12583,лазурі,1
12584,бентежне,1
12585,бурі,1
12586,бурях,1
12587,єось,1
12588,очерети,1
12589,патрульних,1
12590,командирів,1
12591,фортечні,1
12592,вітчизну,1
12593,зайву,1
12594,повільною,1
12595,очікуваним,1
12596,дарунок,1
12597,погорди,1
12598,злітають,1
12599,овечий,1
12600,шлунок,1
12601,зневазі,1
12602,міра,1
12603,розвалена,1
12604,стереже,1
12605,дезертира,1
12606,кольорів,1
12607,зшиваються,1
12608,стяги,1
12609,біси,1
12610,недовірливі,1
12611,дорікають,1
12612,присяги,1
12613,заберуся,1
12614,перестануть,1
12615,снитись,1
12616,спливають,1
12617,совість,1
12618,легкою,1
12619,лякатиме,1
12620,луною,1
12621,далекі,1
12622,визирають,1
12623,квартир,1
12624,літнього,1
12625,вертається,1
12626,дезертир,1
12627,адрес,1
12628,рідню,1
12629,рідня,1
12630,вертаючись,1
12631,zhadanвчителька,1
12632,плаский,1
12633,стадіону,1
12634,круглий,1
12635,спробі,1
12636,заважка,1
12637,відлітає,1
12638,зеленого,1
12639,синє,1
12640,шикуйсь,1
12641,нарізаються,1
12642,«перший-другий»,1
12643,змішує,1
12644,приправляє,1
12645,докорами,1
12646,глухий»,1
12647,глупими,1
12648,дотепами,1
12649,(краще,1
12650,повторювати),1
12651,трибуні,1
12652,підхоплюють,1
12653,аркуш,1
12654,набивають,1
12655,синій,1
12656,м’ячик,1
12657,покрови,1
12658,запощу,1
12659,присвятою,1
12660,/маріанні,1
12661,кіяновській/,1
12662,непорочна,1
12663,човені,1
12664,дотики,1
12665,нестерпні,1
12666,торкався,1
12667,річкової,1
12668,брав,1
12669,намагаючись,1
12670,просив,1
12671,канатів,1
12672,обертатися,1
12673,уночі,1
12674,снитися,1
12675,прожилка,1
12676,таємницями,1
12677,переказує,1
12678,зустрічним,1
12679,глибока,1
12680,остигає,1
12681,серпнем,1
12682,січнем,1
12683,найтепліша,1
12684,зим,1
12685,пробивається,1
12686,редутами,1
12687,тяжкість,1
12688,найголовніші,1
12689,ніжністьпохилий,1
12690,забирався,1
12691,дзвіниці,1
12692,молився,1
12693,грішний,1
12694,чистий,1
12695,ниций,1
12696,тенденції,1
12697,відкинувши,1
12698,жаданвирушаю,1
12699,двадцятої,1
12700,засинати,1
12701,кермом,1
12702,зупиняюся,1
12703,узбіччі,1
12704,холодно,1
12705,гуркіт,1
12706,канонади,1
12707,спалахи,1
12708,беруться,1
12709,заїдаються,1
12710,кровю,1
12711,дотягнув,1
12712,зявляються,1
12713,нізвідки,1
12714,поводяться,1
12715,досвідчені,1
12716,затискають,1
12717,жертвам,1
12718,одягають,1
12719,осипається,1
12720,незібраний,1
12721,соняшник,1
12722,бється,1
12723,ховрашків,1
12724,болять,1
12725,перетинки,1
12726,бубнявіє,1
12727,схлипують,1
12728,жаху,1
12729,випари,1
12730,людських,1
12731,нутрощів,1
12732,сукровицю,1
12733,незагоєних,1
12734,сомни,1
12735,вдоволених,1
12736,червяків,1
12737,дорогих,1
12738,костюмах,1
12739,здерли,1
12740,конав,1
12741,велетенське,1
12742,дупло,1
12743,дуба,1
12744,вигризли,1
12745,норах,1
12746,обираємо,1
12747,гриземо,1
12748,впаде,1
12749,покотяться,1
12750,жолуді,1
12751,(про,1
12752,вили,1
12753,клопочеться),1
12754,поглянь,1
12755,посланці,1
12756,домовлятися,1
12757,забирайтеся,1
12758,кричу,1
12759,пекла,1
12760,курвів,1
12761,блудливу,1
12762,зриваюся,1
12763,реве,1
12764,двигун,1
12765,нещасна,1
12766,стріляних,1
12767,окопом,1
12768,тужить,1
12769,осколків,1
12770,підошвою,1
12771,начебто,1
12772,беру,1
12773,виповзаю,1
12774,окопу,1
12775,повзу,1
12776,обстріл,1
12777,рятую,1
12778,готую,1
12779,пригинаю,1
12780,свистять,1
12781,переповзаю,1
12782,мінне,1
12783,зорана,1
12784,присипаю,1
12785,пропащого,1
12786,принц,1
12787,весноюосінні,1
12788,остаются,1
12789,люблин,1
12790,краков,1
12791,раннее,1
12792,утро,1
12793,твой,1
12794,зимородок,1
12795,росью,1
12796,любит,1
12797,придет,1
12798,реке,1
12799,заждалось,1
12800,околице,1
12801,сентябрьском,1
12802,вереске,1
12803,вижу,1
12804,твои,1
12805,лесной,1
12806,зверек,1
12807,щедрик,1
12808,бедрик,1
12809,сонечко,1
12810,табуйований,1
12811,октябрь,1
12812,уж,1
12813,наступил,1
12814,бабочки,1
12815,животе,1
12816,сменяются,1
12817,божьими,1
12818,коровками,1
12819,возвращается,1
12820,цветах,1
12821,побежалости,1
12822,неизменен,1
12823,городок,1
12824,особлива,1
12825,голосіївському,1
12826,джерелі,1
12827,повільний,1
12828,снігур,1
12829,прудкого,1
12830,рибалочку,1
12831,перехопить,1
12832,бабье,1
12833,лето,1
12834,джо,1
12835,дассеново,1
12836,паучком,1
12837,былинке,1
12838,лица,1
12839,мелодия,1
12840,прогноза,1
12841,погоды,1
12842,манчестер,1
12843,ливерпуль,1
12844,нездешнее,1
12845,детство,1
12846,киевлянина,1
12847,годовщина,1
12848,майдана,1
12849,узнаёшь,1
12850,другим,1
12851,удалось,1
12852,осени,1
12853,сбросить,1
12854,вместе,1
12855,листвой,1
12856,войну,1
12857,сухой,1
12858,чабрец,1
12859,злаку,1
12860,відкритий,1
12861,степових,1
12862,душа-блукачка,1
12863,вимовить,1
12864,подяку,1
12865,пришвидшить,1
12866,гребелько,1
12867,закрийся,1
12868,випнеться,1
12869,вагітна,1
12870,глибина,1
12871,цілунок,1
12872,поштова,1
12873,скринька,1
12874,лорки,1
12875,скрипка,1
12876,заблукані,1
12877,похоронки,1
12878,осіннім,1
12879,тіснім,1
12880,бандероллю,1
12881,поштар,1
12882,зимовім,1
12883,строї,1
12884,відкрито(майже,1
12885,експромт),1
12886,роздяглися,1
12887,впізнала,1
12888,юності,1
12889,осиних,1
12890,гнізд,1
12891,вчило,1
12892,обережності,1
12893,грабували,1
12894,сонним,1
12895,жовтіли,1
12896,десятиліть,1
12897,дівчача,1
12898,гойдалка,1
12899,покалічилась,1
12900,злетівши,1
12901,зберуться,1
12902,відпочити,1
12903,алінко,1
12904,підручник,1
12905,нуднуватий,1
12906,обов’язковий,1
12907,гортаємо,1
12908,два-три,1
12909,підкресливши,1
12910,б’ємо,1
12911,затуляємось,1
12912,удару,1
12913,відходячи,1
12914,вставляємо,1
12915,зачинитися,1
12916,бабки,1
12917,зчеплені,1
12918,безглузді,1
12919,безпам’ятні,1
12920,головоюжінка,1
12921,роздягається,1
12922,відчиненими,1
12923,сухість,1
12924,несамовита,1
12925,кедри,1
12926,апельсини,1
12927,досвід,1
12928,загнаний,1
12929,килими,1
12930,притискає,1
12931,легковажність,1
12932,заселеної,1
12933,повнота,1
12934,платівок,1
12935,звички,1
12936,кусати,1
12937,родинного,1
12938,танців,1
12939,безтями,1
12940,тремтіння,1
12941,розгублених,1
12942,купчаться,1
12943,замурзані,1
12944,здіймаються,1
12945,сполохана,1
12946,усій,1
12947,помирає,1
12948,крапля,1
12949,листка,1
12950,швидкісний,1
12951,експрес,1
12952,долає,1
12953,тунелі,1
12954,порозі,1
12955,31102014микола,1
12956,зеров,1
12957,донбасі,1
12958,чаш,1
12959,сірими,1
12960,ржавими,1
12961,ярами,1
12962,пили,1
12963,маленькими,1
12964,півмісяць,1
12965,гін,1
12966,сиваш,1
12967,набігали,1
12968,схилявся,1
12969,західної,1
12970,вабив,1
12971,піддаш,1
12972,брались,1
12973,глід,1
12974,терен,1
12975,зводячи,1
12976,огнистих,1
12977,зерен,1
12978,просипаних,1
12979,кристалічну,1
12980,крайнебі,1
12981,гасли,1
12982,просмуги,1
12983,янтарні,1
12984,млу,1
12985,далечінь,1
12986,займалось,1
12987,солеварні,1
12988,4051933зненацька,1
12989,чутне,1
12990,боюся,1
12991,летиш,1
12992,темними,1
12993,коридорами,1
12994,спіральними,1
12995,безкінечними,1
12996,сходами,1
12997,підсвідомості,1
12998,кролячу,1
12999,нору,1
13000,перевертом,1
13001,падаєш,1
13002,паслін,1
13003,зважилася,1
13004,дихнути,1
13005,дитино,1
13006,дотягнутися,1
13007,густого,1
13008,клею,1
13009,вмієш,1
13010,спалахувати,1
13011,згоряти,1
13012,темнішого,1
13013,07112014дивиться,1
13014,висихають,1
13015,осот,1
13016,кидає,1
13017,чайові,1
13018,борсаються,1
13019,склавши,1
13020,витягнувшись,1
13021,зріст,1
13022,глянь,1
13023,кусає,1
13024,розбивається,1
13025,метал,1
13026,річних,1
13027,кілець,1
13028,намотав,1
13029,ниток,1
13030,заплетено,1
13031,канат,1
13032,зморщені,1
13033,танкові,1
13034,залпи,1
13035,бубни,1
13036,п'яних,1
13037,циган,1
13038,гарчить,1
13039,кінчик,1
13040,рудого,1
13041,біліє,1
13042,лоскітно,1
13043,шовково,1
13044,шелестом,1
13045,вена,1
13046,дзвенить,1
13047,зістрибнути,1
13048,тягни,1
13049,вибухни,1
13050,спалахне,1
13051,осколок,1
13052,залиш,1
13053,канівського,1
13054,сосни,1
13055,вітають,1
13056,ноябрьский,1
13057,донышки,1
13058,венчики,1
13059,убранных,1
13060,огородах,1
13061,віддзеркалені,1
13062,ріца,1
13063,коты,1
13064,триполья,1
13065,ластятся,1
13066,великой,1
13067,матери,1
13068,блукачки,1
13069,знайшлись,1
13070,дівич-горі,1
13071,трипільські,1
13072,тисячоліття,1
13073,язичницьки,1
13074,листявитончені,1
13075,роверистки,1
13076,широких,1
13077,спідницях,1
13078,кедах,1
13079,взутих,1
13080,панчохи,1
13081,возять,1
13082,торбинки,1
13083,кошиках,1
13084,роверових,1
13085,афін,1
13086,барселон,1
13087,копенгагенів,1
13088,іхні,1
13089,парфуми,1
13090,виразним,1
13091,ароматом,1
13092,наздоганяють,1
13093,ровери,1
13094,застрибують,1
13095,комір,1
13096,полотнища,1
13097,прапорів,1
13098,велетенськими,1
13099,легше,1
13100,цокають,1
13101,бруком,1
13102,стукають,1
13103,спиці,1
13104,колесах,1
13105,знайомою,1
13106,говіркою,1
13107,незнайомців,1
13108,сідаєш,1
13109,підтале,1
13110,морозиво,1
13111,фонтану,1
13112,ринку,1
13113,засмучуєшся,1
13114,ян,1
13115,простирає,1
13116,голуб,1
13117,спурхує,1
13118,злетиш,1
13119,8112014лише,1
13120,смертьголосом,1
13121,відшліфованим,1
13122,узбережжі,1
13123,назбиралось,1
13124,долонями,1
13125,з'єднатись,1
13126,застережень,1
13127,масових,1
13128,заворушень,1
13129,землетрусів,1
13130,недосконалостей,1
13131,шорстким,1
13132,лускатим,1
13133,рухайся,1
13134,обирай,1
13135,відшукати,1
13136,вибавленим,1
13137,виноградним,1
13138,настояним,1
13139,огорни,1
13140,вберегти,1
13141,несказане,1
13142,лісами,1
13143,будинками,1
13144,сплячці,1
13145,зимовій,1
13146,гостродзьобим,1
13147,юним,1
13148,заклинателем,1
13149,зміїв,1
13150,ритми,1
13151,видобувай,1
13152,12112014я,1
13153,листопаді,1
13154,плющить,1
13155,злізає,1
13156,шкурка,1
13157,косо-криво,1
13158,нарощувати,1
13159,щонайперше,1
13160,дарую,1
13161,єві,1
13162,купчимось,1
13163,стаї,1
13164,відлітаєм,1
13165,здебільшого,1
13166,дублянці,1
13167,картатої,1
13168,сумки,1
13169,дістане,1
13170,варені,1
13171,ховай,1
13172,камуфляжі,1
13173,мокре,1
13174,розказуй,1
13175,межах,1
13176,ручної,1
13177,поклажі,1
13178,вуса,1
13179,шенгени,1
13180,прострочені,1
13181,траса,1
13182,стерень,1
13183,оголені,1
13184,вістря,1
13185,сухоребрі,1
13186,светриках,1
13187,конкретика,1
13188,розпоре,1
13189,шви,1
13190,по-живому,1
13191,несися,1
13192,просвітів,1
13193,постарієш,1
13194,контровому,1
13195,молодші,1
13196,даремних,1
13197,досвідів,1
13198,трісне,1
13199,скалок,1
13200,«гради”,1
13201,злетять,1
13202,жертвами,1
13203,зумисні,1
13204,снігова,1
13205,королева,1
13206,ламаємо,1
13207,любимось,1
13208,війнами,1
13209,віямиприблизно,1
13210,повисить,1
13211,колами,1
13212,палахке,1
13213,досконале,1
13214,зависле,1
13215,скринях,1
13216,скронях,1
13217,зачепившись,1
13218,місяцю,1
13219,тріщали,1
13220,кволі,1
13221,спотикалися,1
13222,розсипалися,1
13223,прихистку,1
13224,подорожнім,1
13225,наготовано,1
13226,мечі,1
13227,безборонні,1
13228,горіли,1
13229,переверталося,1
13230,лоні,1
13231,перевертався,1
13232,06012014дві,1
13233,волосинки,1
13234,димаря,1
13235,залишаючи,1
13236,траєкторій,1
13237,простирадлі,1
13238,одягнула,1
13239,крижаною,1
13240,крейдою,1
13241,скреготять,1
13242,чорній,1
13243,іншу,1
13244,посивіла,1
13245,затягнула,1
13246,міцніш,1
13247,простоволоса,1
13248,сива,1
13249,накрита,1
13250,простирадлом,1
13251,оч,1
13252,олексій,1
13253,чупагосподи,1
13254,заганяєш,1
13255,голки,1
13256,живишся,1
13257,промінням,1
13258,плачеш,1
13259,іклів,1
13260,пухнасті,1
13261,обтріпуєш,1
13262,намагаєшся,1
13263,прикипіти,1
13264,осине,1
13265,гніздо,1
13266,виногроно,1
13267,бідкатись,1
13268,нерозшифрованими,1
13269,сторонніми,1
13270,рукостисканнями,1
13271,обводити,1
13272,борсатися,1
13273,виснаження,1
13274,жердин,1
13275,спурхують,1
13276,зусилля,1
13277,відвертатимуть,1
13278,штукарські,1
13279,писатимуть,1
13280,стислі,1
13281,птицелюди,1
13282,твариниська,1
13283,ангелоликі,1
13284,людиська,1
13285,виплакати,1
13286,виплачеш,1
13287,залишаються,1
13288,гояться,1
13289,розчиняєш,1
13290,склянці,1
13291,гірким,1
13292,плацебо,1
13293,роздер,1
13294,вийняв,1
13295,22112014про,1
13296,почалося,1
13297,переможемо,1
13298,називає,1
13299,наплічник,1
13300,сусідську,1
13301,глуху,1
13302,скачуть,1
13303,відблиски,1
13304,вогнів,1
13305,ключів,1
13306,виході,1
13307,здригнеться,1
13308,закричать,1
13309,засіяно,1
13310,воїни,1
13311,сколихнеться,1
13312,розкришені,1
13313,хлібного,1
13314,м'якуша,1
13315,долоньці,1
13316,затиснені,1
13317,стріли,1
13318,наконечники,1
13319,крижані,1
13320,смішно,1
13321,проїв,1
13322,зриваючи,1
13323,петлі,1
13324,відчиняє,1
13325,неповернення,1
13326,затвердлій,1
13327,тупотітимуть,1
13328,вибори,1
13329,завівся,1
13330,родзинками,1
13331,спробувала,1
13332,промалювати,1
13333,художник,1
13334,родзинки,1
13335,віддам,1
13336,(відкривайте,1
13337,фейсбук,1
13338,здрібнює,1
13339,дуже)до,1
13340,п'ятнадцять,1
13341,розгойдане,1
13342,просіло,1
13343,пригорщах,1
13344,розповідь,1
13345,липа,1
13346,шибою,1
13347,лапі,1
13348,шип,1
13349,засів,1
13350,приспішнику,1
13351,спіши,1
13352,тривкішим,1
13353,насолоди,1
13354,красномовніший,1
13355,первоцвіту,1
13356,крапає,1
13357,крихкі,1
13358,нагі,1
13359,смикають,1
13360,дзвоник,1
13361,2014)коли,1
13362,розітне,1
13363,тямі,1
13364,відбиток,1
13365,розгалуження,1
13366,голиться,1
13367,згрібає,1
13368,приціл,1
13369,наводить,1
13370,розчісує,1
13371,розметані,1
13372,стискає,1
13373,залишитись,1
13374,віч-на-віч,1
13375,обміну,1
13376,захлинутися,1
13377,порожньо,1
13378,наказує,1
13379,друге,1
13380,живитиме,1
13381,значно,1
13382,спільності,1
13383,розсипається,1
13384,фрагменти,1
13385,смішного,1
13386,прикрість,1
13387,вибілені,1
13388,здатися,1
13389,постріли,1
13390,тули,1
13391,грудей,1
13392,всеохопну,1
13393,пустку,1
13394,подумки,1
13395,долай,1
13396,перешкоди,1
13397,вкотре,1
13398,повторюй,1
13399,відпустиш,1
13400,02122014з,1
13401,метою,1
13402,покращення,1
13403,настрою,1
13404,киці,1
13405,панні,1
13406,котті,1
13407,присвячується,1
13408,«добре,1
13409,ковбаску,1
13410,коньяк,1
13411,запеклий,1
13412,холостяк,1
13413,дворі,1
13414,цікавущих,1
13415,мурняв»,1
13416,хутро,1
13417,кутюр,1
13418,мур-мур-мур,1
13419,делікатна,1
13420,пухнаста,1
13421,чистьоха,1
13422,виношу,1
13423,котів»,1
13424,підкралася,1
13425,мурок,1
13426,сипали,1
13427,мерзли,1
13428,лапки,1
13429,сидів,1
13430,зажура,1
13431,невідома,1
13432,докучала,1
13433,сумувала,1
13434,«як,1
13435,нудота»,1
13436,захандрив,1
13437,«що,1
13438,тоскні,1
13439,вечори…»,1
13440,шаліти,1
13441,полювати,1
13442,розділити,1
13443,молоко,1
13444,розтанув,1
13445,гріло,1
13446,безустанно,1
13447,кицьки,1
13448,розпушили,1
13449,хвости,1
13450,гуляй,1
13451,набридлий,1
13452,жовтих,1
13453,панну,1
13454,котту,1
13455,перестрів,1
13456,волохатий,1
13457,настовбурчив,1
13458,зблід,1
13459,фиркнула,1
13460,пихато,1
13461,«тю,1
13462,нечемний,1
13463,кіт»,1
13464,«о,1
13465,гарненька,1
13466,завмер,1
13467,прояснів,1
13468,жениться,1
13469,навесні»,1
13470,деталі,1
13471,котячий,1
13472,рід,1
13473,запросили,1
13474,обід,1
13475,заміж,1
13476,кота,1
13477,бенкет,1
13478,танцювали,1
13479,любоввін,1
13480,розбомбили,1
13481,фур,1
13482,полетіла,1
13483,дірява,1
13484,висіло,1
13485,пошани,1
13486,вчителькою,1
13487,сиділа,1
13488,класі,1
13489,школа,1
13490,розплавилася,1
13491,вчительку,1
13492,проси,1
13493,хресну,1
13494,киньте,1
13495,залиште,1
13496,погреб,1
13497,абрикосовим,1
13498,варенням,1
13499,рожеві,1
13500,хризантеми,1
13501,веранді,1
13502,пристрельте,1
13503,мучилися,1
13504,верзи,1
13505,дурниць,1
13506,кидаємо,1
13507,труни,1
13508,порятунок,1
13509,2014вибачте,1
13510,понесло,1
13511,путіна,1
13512,чік-чірік-я-в-домікє,1
13513,ручку,1
13514,конверта,1
13515,святому,1
13516,миколаю,1
13517,напишу,1
13518,мішок,1
13519,зібрав,1
13520,міністерстві,1
13521,швидкісні,1
13522,шосе,1
13523,веселий,1
13524,чемним,1
13525,подушку,1
13526,солодощі,1
13527,упертим,1
13528,непослушкам,1
13529,різочку,1
13530,ображав,1
13531,забрехався,1
13532,“хоч,1
13533,свинтус,1
13534,гості,1
13535,прийду”,1
13536,чарівник,1
13537,шарфик,1
13538,нормальний,1
13539,тиск,1
13540,нервує,1
13541,писк,1
13542,навчусь,1
13543,писать,1
13544,індиго,1
13545,сепія,1
13546,мумія,1
13547,витягне,1
13548,єгипетську,1
13549,фарби,1
13550,фонять,1
13551,століттями,1
13552,дозиметр,1
13553,узять,1
13554,відвести,1
13555,краплак,1
13556,навспак,1
13557,свинцеві,1
13558,білила,1
13559,яр-мідянку,1
13560,спокуса,1
13561,полотні,1
13562,вплестися,1
13563,складні,1
13564,хімічну,1
13565,над-тварне,1
13566,єднання,1
13567,вранішнє,1
13568,пиріжок,1
13569,висохлі,1
13570,мовчазні,1
13571,шепочуть,1
13572,сховатись,1
13573,віднайтись,1
13574,бійсь,1
13575,визначить,1
13576,рис,1
13577,новорічний,1
13578,сюрприз,1
13579,цапли,1
13580,зимуют,1
13581,киеве,1
13582,храбрятся,1
13583,серые,1
13584,белом,1
13585,варежку,1
13586,синицы-ремеза,1
13587,зимний,1
13588,никола,1
13589,подарок,1
13590,положит,1
13591,снегиря,1
13592,прилетает,1
13593,дружбе,1
13594,пламя,1
13595,печное,1
13596,бликует,1
13597,навстречу,1
13598,судженого,1
13599,конем,1
13600,об’їдеш,1
13601,однієї,1
13602,передноворічне,1
13603,позачасся,1
13604,мкс,1
13605,летить,1
13606,свічкахжінка,1
13607,народжує,1
13608,відпускати,1
13609,скулений,1
13610,білоголовий,1
13611,віддано,1
13612,зіниці-кратери,1
13613,зронить,1
13614,краєчком,1
13615,достеменно,1
13616,зрозумієш,1
13617,хутром,1
13618,вгадує,1
