,Word,Occurences
13415,заклеєних,1
13416,випаде,1
13417,сивина,1
13418,нажила,1
13419,поклоняюся,1
13420,лягаю,1
13421,обійми,1
13422,молитвах,1
13423,нездійсненного,1
13424,мізер,1
13425,загасити,1
13426,сталевий,1
13427,калатають,1
13428,струмки,1
13429,павутиння,1
13430,зашиває,1
13431,будинках,1
13432,застрягають,1
13433,промовимо,1
13434,бухта,1
13435,підковою,1
13436,розлогі,1
13437,піднебесні,1
13438,ткалі,1
13439,викохують,1
13440,лазурову,1
13441,кроснах,1
13442,олень,1
13443,цокне,1
13444,ратицями,1
13445,проявиться,1
13446,звертатися,1
13447,темна,1
13448,потятим,1
13449,начебто,1
13450,течією,1
13451,скибки,1
13452,відновиться,1
13453,золотим,1
13454,шиттям,1
13455,блакиті,1
13456,незабуті,1
13457,невідплакані,1
13458,лагідно,1
13459,розчиняться,1
13460,залягає,1
13461,неможливою,1
13462,ваготою,1
13463,соснах,1
13464,розтріпані,1
13465,павутиною,1
13466,золотою,1
13467,чрвена,1
13468,лука,1
13469,хорватія,1
13470,борозниться,1
13471,зморшка,1
13472,нова,1
13473,відмовитись,1
13474,чародійства,1
13475,своєчасно,1
13476,вимішувати,1
13477,рутинні,1
13478,глинодні,1
13479,вбирати,1
13480,ніздрями,1
13481,розораної,1
13482,новонародженого,1
13483,утроби,1
13484,кам’яної,1
13485,осліпнути,1
13486,музикою,1
13487,тамуючи,1
13488,трясця,1
13489,невелика,1
13490,плата,1
13491,розібратися,1
13492,витрусити,1
13493,драконячої,1
13494,зростися,1
13495,тутешнім,1
13496,продовження,1
13497,виходити,1
13498,поснуть,1
13499,синь,1
13500,пропускаєш,1
13501,вдіяти,1
13502,заламуючи,1
13503,споглядаючи,1
13504,смертельно,1
13505,розтрощену,1
13506,порцелянову,1
13507,кволі,1
13508,паростки,1
13509,судилося,1
13510,заколоситись,1
13511,зриватися,1
13512,болючі,1
13513,понівеченій,1
13514,2021)я,1
13515,дратую,1
13516,зроблю)),1
13517,підтримую,1
13518,надихаю,1
13519,вербної,1
13520,неділі,1
13521,б‘є,1
13522,верба,1
13523,проганяє,1
13524,нечисть,1
13525,флюорографія,1
13526,сліпі,1
13527,сліпих,1
13528,кричать,1
13529,глухим,1
13530,карнавал,1
13531,битва,1
13532,блазня,1
13533,зойки,1
13534,постраждалих,1
13535,вузькими,1
13536,гидливо,1
13537,«цить,1
13538,кричуще,1
13539,некомфортні,1
13540,травмованість,1
13541,обурлива,1
13542,драматизуйте,1
13543,вмирайте,1
13544,тихіше,1
13545,соромно»,1
13546,байдужості,1
13547,виграла,1
13548,головний,1
13549,приз,1
13550,черства,1
13551,промивала,1
13552,страдникам,1
13553,годувала,1
13554,споряджала,1
13555,воїнів,1
13556,золотими,1
13557,обладунками,1
13558,втомилася,1
13559,забагато,1
13560,галасу,1
13561,битимемося,1
13562,поставили,1
13563,кін,1
13564,убитих,1
13565,битися,1
13566,оплакуватимемо,1
13567,воїна,1
13568,загублену,1
13569,стеблину,1
13570,розорене,1
13571,випалену,1
13572,пустку,1
13573,буяли,1
13574,абрикоси,1
13575,станемо,1
13576,одвічними,1
13577,ворогами,1
13578,добром,1
13579,злом,1
13580,захистимо,1
13581,щовечірній,1
13582,2022хоч,1
13583,непокірних,1
13584,(2014)мав,1
13585,вірш-лист,1
13586,солідарності,1
13587,українцями,1
13588,шотландська,1
13589,поетка-лауреатка,1
13590,жовта,1
13591,достигне,1
13592,цілуєте,1
13593,прощатись,1
13594,гладите,1
13595,перелякану,1
13596,кішку,1
13597,спантеличеного,1
13598,собаку,1
13599,хочете,1
13600,вохристій,1
13601,соснових,1
13602,просимо,1
13603,пам'ятайте,1
13604,вулиця,1
13605,любитимемо,1
13606,простягнемо,1
13607,прихистимо,1
13608,лихоліття,1
13609,щокроку,1
13610,співпраці,1
13611,консульство,1
13612,единбурзі,1
13613,першому,1
13614,коментарі,1
13615,belowна,1
13616,донбасі,1
13617,прокинуться,1
13618,покинули,1
13619,відрізали,1
13620,скальпелем,1
13621,фантомні,1
13622,вдивляємось,1
13623,знерухомленої,1
13624,оптику,1
13625,зшивають,1
13626,голками,1
13627,крупнокаліберними,1
13628,світанок,1
13629,зійде,1
13630,донецьким,1
13631,кряжем,1
13632,майне,1
13633,заправиш,1
13634,ріжок,1
13635,помреш,1
13636,воїн,1
13637,220422і,1
13638,страждав,1
13639,вмер,1
13640,похований,1
13641,відкотив,1
13642,відкрив,1
13643,впустив,1
13644,витер,1
13645,дзеркал,1
13646,розкраяв,1
13647,паску,1
13648,розквітла,1
13649,слобожанськими,1
13650,мальвами,1
13651,полотні,1
13652,(бог,1
13653,2021)ось,1
13654,убитий,1
13655,злетіло,1
13656,графіка,1
13657,волонтером,1
13658,найгіршій,1
13659,їздив,1
13660,місту,1
13661,спокійний,1
13662,розвозив,1
13663,пекельного,1
13664,трафіка,1
13665,живіть,1
13666,злобі,1
13667,злочинця,1
13668,навернутися,1
13669,сідало,1
13670,горбів,1
13671,горіли,1
13672,щогли,1
13673,сухі,1
13674,двобій,1
13675,здорово,1
13676,затягнутися,1
13677,упав,1
13678,осколка,1
13679,обступило,1
13680,добрих,1
13681,півсотні,1
13682,іроди,1
13683,шкодують,1
13684,почалась,1
13685,розділив,1
13686,звідкись,1
13687,ізюма,1
13688,попасної,1
13689,див,1
13690,ходив,1
13691,позбувшись,1
13692,вразливості,1
13693,стрій,1
13694,відчайдушний,1
13695,сміливий,1
13696,знайомий,1
13697,приводить,1
13698,садовить,1
13699,вагу,1
13700,доводить,1
13701,наріж,1
13702,налий,1
13703,пив,1
13704,наважився,1
13705,дивина,1
13706,вітали,1
13707,заходив,1
13708,стелили,1
13709,гучних,1
13710,кидало,1
13711,брудом,1
13712,біснувались,1
13713,людці,1
13714,падала,1
13715,придорожній,1
13716,роздирала,1
13717,брук,1
13718,відшукала,1
13719,ступив,1
13720,чистить,1
13721,звивається,1
13722,шкірка,1
13723,виставляє,1
13724,промені,1
13725,минулорічний,1
13726,великодній,1
13727,камуфляжі,1
13728,воскрес,1
13729,стійка,1
13730,сонячна,1
13731,кавказька,1
13732,красуня,1
13733,цитадель,1
13734,втілення,1
13735,десяти,1
13736,заповідей,1
13737,опора,1
13738,розрада,1
13739,ближнього,1
13740,чинити,1
13741,заштовхне,1
13742,лоно,1
13743,ударить,1
13744,варвар,1
13745,тхне,1
13746,перегаром,1
13747,гнилизною,1
13748,роздирає,1
13749,загребущими,1
13750,губить,1
13751,ритуальному,1
13752,екстазі,1
13753,самознищення,1
13754,квітко,1
13755,поглинає,1
13756,суворий,1
13757,25042022помагай,1
13758,молитись,1
13759,здатна,1
13760,ціна,1
13761,неоплатна,1
13762,великодню,1
13763,умиті,1
13764,угорі,1
13765,встала,1
13766,вишневим,1
13767,згарищем,1
13768,безперервного,1
13769,бою,1
13770,окуляр,1
13771,щільна,1
13772,хмар,1
13773,білопінна,1
13774,прекрасна,1
13775,ізюм,1
13776,попасна,1
13777,більшає,1
13778,ввів,1
13779,безвіз,1
13780,дощами,1
13781,встигають,1
13782,загоїти,1
13783,містати,1
13784,оговтування,1
13785,поверненню,1
13786,поїздок,1
13787,переїздів,1
13788,хиткої,1
13789,підлоги,1
13790,балансувати,1
13791,внутрішньою,1
13792,васервагою,1
13793,еластичним,1
13794,бинтом,1
13795,стержня,1
13796,набирати,1
13797,посудин,1
13798,замалих,1
13799,завеликих,1
13800,міняти,1
13801,лейкопластир,1
13802,зрубаних,1
13803,прив’язаність,1
13804,народжуєшся,1
13805,належиш,1
13806,дійшовши,1
13807,пошуках,1
13808,сідаєш,1
13809,скінченністю,1
13810,здавався,1
13811,безмежним,1
13812,ідеальне,1
13813,втечі“слова”,1
13814,італійською,1
13815,журналі,1
13816,сердечно,1
13817,квітне,1
13818,магнолія,1
13819,чужому,1
13820,вмерти,1
13821,вийнято,1
13822,нестерпно,1
13823,спльовуй,1
13824,цвяхи,1
13825,розчавлене,1
13826,гордо,1
13827,весняного,1
13828,безсоромність,1
13829,природи,1
13830,30042022ехо,1
13831,прадавньою,1
13832,грушею,1
13833,покрученим,1
13834,гладким,1
13835,плодами,1
13836,достигнути,1
13837,коріннях,1
13838,глибоких,1
13839,бутель,1
13840,знайдений,1
13841,поколінням,1
13842,закопане,1
13843,поїдеш,1
13844,продереться,1
13845,надер,1
13846,закликатиме,1
13847,зміїними,1
13848,дволике,1
13849,богиню,1
13850,калі,1
13851,черепи,1
13852,кармічні,1
13853,поясом,1
13854,святу,1
13855,терезу,1
13856,угодну,1
13857,милосердя,1
13858,безкорисність,1
13859,веди,1
13860,підживиш,1
13861,любов’ю,1
13862,малинові,1
13863,зарості,1
13864,хатою,1
13865,медово-стиглими,1
13866,грушами+,1
13867,схилах,1
13868,польові,1
13869,госпіталі,1
13870,розгортаються,1
13871,вноситься,1
13872,зелень,1
13873,вкручує,1
13874,рівне,1
13875,спокійне,1
13876,лікарняний,1
13877,травневого,1
13878,забігаєш,1
13879,вибіжиш,1
13880,захопить,1
13881,уникнеш,1
13882,портрети,1
13883,читаємо,1
13884,пам’ятаємо,1
13885,топи,1
13886,водо,1
13887,схили,1
13888,огортай,1
13889,сховала,1
13890,шкодувати,1
13891,тішитись,1
13892,кинутих,1
13893,прибирають,1
13894,кімнатах,1
13895,протирають,1
13896,відображення,1
13897,дивні,1
13898,залишилияк,1
13899,замовкнуть,1
13900,розчуємо,1
13901,розчинити,1
13902,клятий,1
13903,солоному,1
13904,потові,1
13905,мушках,1
13906,вивчу,1
13907,створив,1
13908,охолонуть,1
13909,ліжках,1
13910,укусів,1
13911,цілуватиму,1
13912,стогін,1
13913,злякав,1
13914,втомленим,1
13915,обійматиму,1
13916,помилує,1
13917,фатум,1
13918,акторка,1
13919,дар'я,1
13920,творонович,1
13921,прочитала,1
13922,прожила,1
13923,емоційно,1
13924,укр🇺🇦/pl🇵🇱/eng🇬🇧/de🇩🇪/esp🇪🇸/it🇮🇹/cz🇨🇿/fr🇲🇫,1
13925,ц,1
13926,коників,1
13927,цикад,1
13928,повзають,1
13929,в'юну,1
13930,далеких,1
13931,краях,1
13932,рядках,1
13933,цвіте,1
13934,абрикос,1
13935,подарують,1
13936,букет,1
13937,розказуй,1
13938,жилось,1
13939,запроси,1
13940,зустрінеш,1
13941,покажемо,1
13942,перпольською,1
13943,перангл,1
13944,пер,1
13945,анастасия,1
13946,красовская,1
13947,перісп,1
13948,періталійською,1
13949,перчеською,1
13950,перфр,1
13951,170522б,1
13952,вростає,1
13953,клен,1
13954,скидає,1
13955,круків,1
13956,накатує,1
13957,шепотів,1
13958,різнобій,1
13959,найвиразніший,1
13960,рідніше,1
13961,збивала,1
13962,поліг,1
13963,навідуєш,1
13964,запитуєш,1
13965,заряджає,1
13966,холості,1
13967,височіє,1
13968,260522новий,1
13969,нетутешні,1
13970,хокку,1
13971,бентежний,1
13972,сюжет,1
13973,молодої,1
13974,черешні,1
13975,кулемет,1
13976,раптових,1
13977,розмаху,1
13978,різнотрав'я,1
13979,уткнешся,1
13980,лобом,1
13981,занурюються,1
13982,комахи,1
13983,комашину,1
13984,облітає,1
13985,лелека,1
13986,креном,1
13987,водоспади,1
13988,фосфорних,1
13989,бомб,1
13990,відділити,1
13991,поокремо,1
13992,скласти,1
13993,замішано,1
13994,літі,1
13995,youtube-канал,1
13996,допомогати,1
13997,культурно-інформаційному,1
13998,підписку,1
13999,вподобання,1
14000,поширення,1
14001,нестерпний,1
14002,безбожним,1
14003,відчини,1
14004,заблизько,1
14005,скорботна,1
14006,втеча,1
14007,барабанами,1
14008,вродженими,1
14009,хворобами,1
14010,ймення,1
14011,цегляного,1
14012,викрикують,1
14013,найтяжчі,1
14014,ковтнути,1
14015,гробу,1
14016,соляного,1
14017,стовпа,1
14018,озирнулися,1
14019,кинута,1
14020,очім,1
14021,повір,1
14022,намарно,1
14023,течуть,1
14024,харчуюся,1
14025,досхочу,1
14026,потрапив,1
14027,гарну,1
14028,компанію,1
14029,підрозділ,1
14030,ченецький,1
14031,скит,1
14032,аскези,1
14033,планом,1
14034,одягнені,1
14035,прикид,1
14036,охрестили,1
14037,капеланом,1
14038,марних,1
14039,спокус,1
14040,тверезий,1
14041,скельце,1
14042,веду,1
14043,активний,1
14044,казала,1
14045,нерви,1
14046,любов'ю,1
14047,безмежно,1
14048,22-ий,1
14049,червня+,1
14050,переконував,1
14051,закладено,1
14052,захлинався,1
14053,безсловесним,1
14054,пекучим,1
14055,безмовним,1
14056,сильніша,1
14057,заповнювати,1
14058,нагрудні,1
14059,огортати,1
14060,потребують,1
14061,березнева,1
14062,застуда,1
14063,сиділа,1
14064,обтяжуючи,1
14065,втікачах,1
14066,долають,1
14067,обморожене,1
14068,річище,1
14069,правдоподібно,1
14070,стаємо,1
14071,чеснішими,1
14072,мовчанні,1
14073,відмовляємось,1
14074,загальному,1
14075,хорі,1
14076,сфальшивити,1
14077,попасти,1
14078,незасіяне,1
14079,німота,1
14080,завалені,1
14081,зневіра,1
14082,несамовиту,1
14083,мовчанку,1
14084,гірких,1
14085,очевидців,1
14086,співом,1
14087,виказуючи,1
14088,убивць,1
14089,озиваючи,1
14090,вестись,1
14091,сівба,1
14092,опівнічного,1
14093,творитися,1
14094,ранкового,1
14095,оскільки,1
14096,150622не,1
14097,шепочи,1
14098,зрадливої,1
14099,незлічені,1
14100,рази,1
14101,мрію,1
14102,гаубиці,1
14103,даси,1
14104,облиш,1
14105,бездухий,1
14106,вийми,1
14107,вуха…,1
14108,(цей,1
14109,завершує,1
14110,добраніч),1
14111,гетьмане,1
14112,рубав,1
14113,породив,1
14114,зламі,1
14115,відмучена,1
14116,глина,1
14117,боруха,1
14118,ліплюся,1
14119,раптовим,1
14120,онуцтвом,1
14121,отіни,1
14122,діду,1
14123,забуду,1
14124,коліїв,1
14125,ближчого,1
14126,любитимеш,1
14127,всією,1
14128,потопче,1
14129,лева,1
14130,аспида,1
14131,наступить,1
14132,бачитимеш,1
14133,брамах,1
14134,леойлом,1
14135,воед+,1
14136,взамін,1
14137,відбирається,1
14138,надається,1
14139,раптовий,1
14140,дізнатись,1
14141,обривається,1
14142,нитка,1
14143,зупиняється,1
14144,повертають,1
14145,єства,1
14146,надають,1
14147,сенсу,1
14148,очікував,1
14149,говорилося,1
14150,сполоханого,1
14151,налаштовувати,1
14152,хибило,1
14153,пізнаючи,1
14154,сутінкового,1
14155,витримав,1
14156,перебув,1
14157,божевільне,1
14158,балансування,1
14159,зимою,1
14160,зібравши,1
14161,страхи,1
14162,бібліотеки,1
14163,ваготу,1
14164,вивів,1
14165,холодне,1
14166,стискаються,1
14167,понівеченого,1
14168,ландшафту,1
14169,обпалені,1
14170,обрамлені,1
14171,січені,1
14172,місячним,1
14173,поєднують,1
14174,отворів,1
14175,дівчинки-потопельниці,1
14176,відкачали,1
14177,ставкову,1
14178,повернувши,1
14179,перебудований,1
14180,розлому,1
14181,огрому,1
14182,з'являється,1
14183,присмак,1
14184,доречним,1
14185,зрозумілим,1
14186,чітким,1
14187,поставленим,1
14188,висвітленим,1
14189,хапаються,1
14190,невидимий,1
14191,нитку,1
14192,виведе,1
14193,гаснуть,1
14194,наснаги,1
14195,припадають,1
14196,сутені,1
14197,замовкають,1
14198,велич,1
14199,обпаленої,1
14200,пацани,1
14201,асфальтовому,1
14202,футбольному,1
14203,конституції,1
14204,засвідчують,1
14205,чесність,1
14206,здирати,1
14207,жорсткий,1
14208,дворів,1
14209,вшивають,1
14210,липневого,1
14211,вертаються,1
14212,улову,1
14213,перевозять,1
14214,містами,1
14215,надію,1
14216,05072022лежить,1
14217,ножки,1
14218,сєрьожки,1
14219,вушка,1
14220,андрюшки,1
14221,кадирівця,1
14222,роздерта,1
14223,бурята,1
14224,небось,1
14225,безмозка,1
14226,армія,1
14227,міра,1
14228,вторая,1
14229,катябльосткау,1
14230,коментарях,1
14231,йогоpavlo,1
14232,наживо,1
14233,стрімко,1
14234,біса,1
14235,маневрів,1
14236,руйновищ,1
14237,окопів,1
14238,вилітає,1
14239,контемпорарі,1
14240,лихої,1
14241,вдачі,1
14242,копалин,1
14243,жбурнути,1
14244,страждання,1
14245,розчинилась,1
14246,недоля,1
14247,прислухайтесь,1
14248,полоні,1
14249,атаку,1
14250,молимось,1
14251,спасіння,1
14252,носить,1
14253,лютуєм,1
14254,кохаєм,1
14255,повстала,1
14256,маріка,1
14257,говерли,1
14258,билися,1
14259,найкращі,1
14260,уголос,1
14261,непохитно,1
14262,читаєш,1
14263,бились,1
14264,гідно,1
14265,створенні,1
14266,прабабу,1
14267,рахілю,1
14268,оселили,1
14269,люстиків,1
14270,спина,1
14271,господарів,1
14272,клейкому,1
14273,провині,1
14274,жилося,1
14275,сварилися,1
14276,оглухла,1
14277,брата,1
14278,давида,1
14279,запхали,1
14280,душегубки,1
14281,кравець,1
14282,шамкав,1
14283,відводячи,1
14284,лікоть,1
14285,повертала,1
14286,смішливі,1
14287,конче,1
14288,відповідала,1
14289,кравцеві,1
14290,зрозумілому,1
14291,їдиші,1
14292,якович,1
14293,фізкультурник,1
14294,ганяв,1
14295,набирав,1
14296,литки,1
14297,ламким,1
14298,здогнав,1
14299,вибухівкою,1
14300,отримував,1
14301,відмінно,1
14302,жидівського,1
14303,виблядка,1
14304,наганяють,1
14305,айдарські,1
14306,шмаркачі,1
14307,рятівникові,1
14308,сильнішим,1
14309,міцнішим,1
14310,помстук,1
14311,кохались,1
14312,одвік,1
14313,полишали,1
14314,сутінок,1
14315,диявол,1
14316,перейшов,1
14317,поглянув,1
14318,дзвінків,1
14319,землетрусом,1
14320,бракуватиме,1
14321,подолані,1
14322,спокуси,1
14323,присутність,1
14324,мовчазну,1
14325,уміння,1
14326,вираз,1
14327,розвісити,1
14328,залишилася,1
14329,спітніла,1
14330,зрізаний,1
14331,жовтий,1
14332,залишилося,1
14333,лікарняне,1
14334,обпісяне,1
14335,ватка,1
14336,кров’яною,1
14337,цяточкою,1
14338,відпала,1
14339,урочисто,1
14340,пробитого,1
14341,цвяхом,1
14342,морфію,1
14343,паморочить,1
14344,запахом,1
14345,пахвами,1
14346,проймає,1
14347,занурений,1
14348,старече,1
14349,шмаття,1
14350,прабабина,1
14351,дідів,1
14352,сукні+,1
14353,семирічна,1
14354,бігала,1
14355,горище,1
14356,видивлятися,1
14357,дашіва,1
14358,березень,1
14359,неоглядний,1
14360,німий,1
14361,старими,1
14362,висмоктував,1
14363,замовклих,1
14364,сестер,1
14365,згадувала,1
14366,бондаренко,1
14367,ганчірку,1
14368,смоктати,1
14369,шейні,1
14370,зислі,1
14371,дотягнули,1
14372,крихітні,1
14373,мішечки,1
14374,кісток,1
14375,шейну,1
14376,зислю,1
14377,герц,1
14378,поховав,1
14379,пам’ятала,1
14380,розм’яклої,1
14381,заслинені,1
14382,грудочки,1
14383,сима,1
14384,зварила,1
14385,лютому,1
14386,рокут,1
14387,згадував,1
14388,львівський,1
14389,вокзал,1
14390,карпатські,1
14391,столичні,1
14392,протяги,1
14393,ішла,1
14394,чіпляючись,1
14395,одягу,1
14396,услід,1
14397,тягнулися,1
14398,проза,1
14399,котилися,1
14400,вази,1
14401,відклеювався,1
14402,шпалерою,1
14403,простінню,1
14404,всесвіт,1
14405,химерою,1
14406,самотність,1
14407,зрікатися,1
14408,найрідніших,1
14409,виривати,1
14410,забувати,1
14411,зустріти,1
14412,згаслого,1
14413,прихований,1
14414,файл,1
14415,диску,1
14416,тайні,1
14417,наступників,1
14418,щасливі,1
14419,моменти,1
14420,кінострічку,1
14421,головна,1
14422,артистка,1
14423,сутінках,1
14424,навічно,1
14425,кохана,1
14426,сміливо,1
14427,почнімо,1
14428,самотні,1
14429,створюють,1
14430,заключні,1
14431,безвісти,1
14432,вишебаба+,1
14433,равликів,1
14434,гірко,1
14435,ламана,1
14436,соснова,1
14437,несеш,1
14438,беззахисної,1
14439,чисту,1
14440,постільну,1
14441,білизну,1
14442,материнську,1
14443,прищеплені,1
14444,стовбур,1
14445,льодяників,1
14446,дотиків,1
14447,променів,1
14448,пробивають,1
14449,равлику,1
14450,вибираючись,1
14451,насамперед,1
14452,повернешся,1
14453,упокорений,1
14454,шаленців,1
14455,втікачів,1
14456,запекла,1
14457,зійшов,1
14458,вигнання,1
14459,розташування,1
14460,меблів,1
14461,засушену,1
14462,позначена,1
14463,безголоссям,1
14464,подорожні,1
14465,тишею,1
14466,гідними,1
14467,мандрівки,1
14468,подаруй,1
14469,кинь,1
14470,глибокий,1
14471,тил,1
14472,полежати,1
14473,компанії,1
14474,мудил,1
14475,направду,1
14476,підпиши,1
14477,волелюбних,1
14478,вірних,1
14479,слуг,1
14480,нетривалу,1
14481,відпустку,1
14482,перевести,1
14483,найгірша,1
14484,молитв,1
14485,торкалася,1
14486,пустив,1
14487,галоп,1
14488,дісталася,1
14489,шаблями,1
14490,наголо,1
14491,стрибку,1
14492,«гоп»,1
14493,зніматиме,1
14494,пробу,1
14495,вкоротила,1
14496,рідню,1
14497,почуваюся,1
14498,загнаний,1
14499,жаліюсь,1
14500,пошли,1
14501,нору,1
14502,кохану,1
14503,дітвору,1
14504,пару,1
14505,відпочинку,1
14506,приєднуй,1
14507,могутність,1
14508,діянь,1
14509,прийняв,1
14510,трагічне,1
14511,вічне,1
14512,інь,1
14513,ян,1
14514,платитиму,1
14515,вправно,1
14516,призначиш,1
14517,дань,1
14518,іспитів,1
14519,запоров,1
14520,вішаю,1
14521,молитов,1
14522,прислухатись,1
14523,промов,1
14524,звертаються,1
14525,молінь,1
14526,надішли,1
14527,створінь,1
14528,«навіки,1
14529,віків»,1
14530,амінь,1
14531,вишебабат,1
14532,ціла,1
14533,кленами,1
14534,горсала,1
14535,тахікардично,1
14536,грюкала,1
14537,дахи,1
14538,щоденні,1
14539,запис,1
14540,понесе,1
14541,помічу,1
14542,чувся,1
14543,шурхіт,1
14544,м‘язи,1
14545,обличчі,1
14546,посміхались,1
14547,зусиль,1
14548,сільські,1
14549,вселяли,1
14550,жалість,1
14551,донедавна,1
14552,перелом,1
14553,елегантний,1
14554,вигин,1
14555,погоді,1
14556,степовій,1
14557,нарікав,1
14558,інтриги,1
14559,бур’ян,1
14560,задусі,1
14561,зів‘яв,1
14562,видряпай,1
14563,«тут,1
14564,я»,1
14565,такий-то,1
14566,воююча,1
14567,лахміття,1
14568,пошматованих,1
14569,лагодила,1
14570,напишеш,1
14571,kaminskyiу,1
14572,бригаді,1
14573,з‘явився,1
14574,позивний,1
14575,«альпи»,1
14576,пригадався,1
14577,писаний,1
14578,швейцарії,1
14579,геометрично,1
14580,наледь,1
14581,скальпель,1
14582,вирізьбляла,1
14583,льодом,1
14584,пір,1
14585,повстали,1
14586,підніжжя,1
14587,привід,1
14588,ридань,1
14589,масштаб,1
14590,вдерся,1
14591,видається,1
14592,меридіан,1
14593,оправа,1
14594,гірського,1
14595,персня,1
14596,кригу,1
14597,сльото,1
14598,самої,1
14599,омеги,1
14600,альфи,1
14601,плато,1
14602,ювелірно,1
14603,вирізьблені,1
14604,світлина,1
14605,kaminskyiк,1
14606,кинуті,1
14607,костенко,1
14608,пнутись,1
14609,врізатиметься,1
14610,підкорить,1
14611,створені,1
14612,творить,1
14613,розсуд,1
14614,перетравлює,1
14615,стирає,1
14616,незримі,1
14617,«дехто»,1
14618,цифр,1
14619,утисне,1
14620,загін,1
14621,найбільш,1
14622,невмілий,1
14623,архітектор,1
14624,здібність,1
14625,руїн,1
14626,виявилось,1
14627,сповнене,1
14628,війон,1
14629,врешт,1
14630,спиняють,1
14631,півковтку,1
14632,степовім,1
14633,застигли,1
14634,незакінчені,1
14635,недоповім,1
14636,непевніші,1
14637,гірші,1
14638,трагічніших,1
14639,зносив,1
14640,кітелі,1
14641,60922їсти,1
14642,видих,1
14643,розгубилася,1
14644,знятим,1
14645,закопаним,1
14646,залишеним,1
14647,людському,1
14648,болючої,1
14649,спільної,1
14650,могиланаша,1
14651,стрічка,1
14652,галерея,1
14653,утрат,1
14654,батько/мати,1
14655,син/донька,1
14656,принагідними,1
14657,родинних,1
14658,застіль,1
14659,розкриленим,1
14660,щасливе,1
14661,доросле,1
14662,кривляється,1
14663,рже,1
14664,показуй,1
14665,мам,1
14666,коханим,1
14667,позують,1
14668,зухвало,1
14669,розлуки,1
14670,глибинах,1
14671,каламуть,1
14672,бажань,1
14673,цілунків,1
14674,зітхань,1
14675,закроєно,1
14676,розплановано,1
14677,годо,1
14678,доставку,1
14679,ранкової,1
14680,піци,1
14681,обіцянки,1
14682,зогледітись,1
14683,навчишся,1
14684,викладатиму,1
14685,пости,1
14686,повезу,1
14687,побачимо,1
14688,посплю,1
14689,повних,1
14690,ма,1
14691,простягнеш,1
14692,торкнеш,1
14693,пов,1
14694,iтря,1
14695,туге,1
14696,вiйна,1
14697,костопалка,1
14698,мясорубка,1
14699,уронив,1
14700,гео,1
14701,почалися,1
14702,злили,1
14703,замастишся,1
14704,добирали,1
14705,слiв,1
14706,поз,1
14707,проiхав,1
14708,мастер,1
14709,тюрьма,1
14710,iстиме,1
14711,копаеш,1
14712,кiс,1
14713,цитат,1
14714,конце,1
14715,встало,1
14716,синiм,1
14717,китаi,1
14718,гавкiт,1
14719,вiвчарок,1
14720,стрiл,1
14721,повiтря,1
14722,iсторii,1
14723,вдовi,1
14724,сестрi,1
14725,вiдходимо,1
14726,втiшай,1
14727,лишися,1
14728,купить,1
14729,мяча,1
14730,тобi,1
14731,фломастери,1
14732,пiшли,1
14733,iй,1
14734,правду,1
14735,майстра,1
14736,театрі,1
14737,вухаті,1
14738,смішні,1
14739,верблюди,1
14740,подвійні,1
14741,тягнучи,1
14742,караван,1
14743,застуди,1
14744,незламності,1
14745,кігтеточка,1
14746,рухомий,1
14747,сідають,1
14748,чемно,1
14749,віднаходить,1
14750,кутик,1
14751,загинає,1
14752,робила,1
14753,пізнав,1
14754,утрати,1
14755,осягнув,1
14756,нічогосховала,1
14757,попередній,1
14758,пост,1
14759,звинуватили,1
14760,піарюся,1
14761,фанатизм,1
14762,погана,1
14763,мистецтві,1
14764,з'являються,1
14765,зомбіточка,1
14766,біфуркації,1
14767,потужне,1
14768,літературне,1
14769,середовище,1
14770,видавали,1
14771,(як,1
14772,«митуса»),1
14773,збирались,1
14774,поетам),1
14775,опинилося,1
14776,внутрішньопереміщених,1
14777,зовнішньонестабільних,1
14778,першу,1
14779,проїздом,1
14780,похітливе,1
14781,оголене,1
14782,модерного,1
14783,йшлося,1
14784,подєбради,1
14785,мюнхен,1
14786,говоритимуть,1
14787,чернівці,1
14788,ужгород,1
14789,івано-франківськ,1
14790,кроці,1
14791,втрапити,1
14792,підлогу,1
14793,матрацом,1
14794,перехідну,1
14795,клаптикову,1
14796,ковдру,1
14797,(яка,1
14798,точна,1
14799,метафора,1
14800,зужита),1
14801,родину,1
14802,надщерблену,1
14803,неповну,1
14804,поясни,1
14805,місяці,1
14806,перетинались,1
14807,винятково,1
14808,справах,1
14809,хвилин,1
14810,впізнавшись,1
14811,сахаючись,1
14812,згадавши,1
14813,недоступне,1
14814,обіймаючись,1
14815,набіглі,1
14816,літературу,1
14817,християни,1
14818,христові,1
14819,розказати,1
14820,повірили,1
14821,кпили,1
14822,перекрутити,1
14823,наплутати,1
14824,найважливіші,1
14825,знехтувати,1
14826,розповіді,1
14827,всяка,1
14828,літературутак,1
14829,почнуть,1
14830,помічати,1
14831,скандальні,1
14832,вибрики,1
14833,підозрілу,1
14834,активність,1
14835,передфронтальній,1
14836,мозку,1
14837,дофамінову,1
14838,залежність,1
14839,відступити,1
14840,стосунків,1
14841,двозначність,1
14842,ситуацій,1
14843,омонімії,1
14844,кінцівок,1
14845,заримованих,1
14846,старанно,1
14847,художніх,1
14848,деталей,1
14849,пам'ятатиме,1
14850,дочекавшись,1
14851,невинність,1
